c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,396193,dc86627d-cf12-49fe-bdad-488a619b34a1-00060ba1
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,396223,dc86627d-cf12-49fe-bdad-488a619b34a1-00060bbf
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,396293,dc86627d-cf12-49fe-bdad-488a619b34a1-00060c05
e3be3404-5cc4-4b77-ab77-338734fb8bf4,RevitElement,MechanicalSupplyAir3,396555,dc86627d-cf12-49fe-bdad-488a619b34a1-00060d0b
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,399039,dc86627d-cf12-49fe-bdad-488a619b34a1-000616bf
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,399048,dc86627d-cf12-49fe-bdad-488a619b34a1-000616c8
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,399071,dc86627d-cf12-49fe-bdad-488a619b34a1-000616df
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,399275,dc86627d-cf12-49fe-bdad-488a619b34a1-000617ab
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,399282,dc86627d-cf12-49fe-bdad-488a619b34a1-000617b2
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,399432,dc86627d-cf12-49fe-bdad-488a619b34a1-00061848
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,399433,dc86627d-cf12-49fe-bdad-488a619b34a1-00061849
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,399484,dc86627d-cf12-49fe-bdad-488a619b34a1-0006187c
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,399498,dc86627d-cf12-49fe-bdad-488a619b34a1-0006188a
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,399553,dc86627d-cf12-49fe-bdad-488a619b34a1-000618c1
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399597,dc86627d-cf12-49fe-bdad-488a619b34a1-000618ed
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399643,dc86627d-cf12-49fe-bdad-488a619b34a1-0006191b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399662,dc86627d-cf12-49fe-bdad-488a619b34a1-0006192e
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399663,dc86627d-cf12-49fe-bdad-488a619b34a1-0006192f
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399690,dc86627d-cf12-49fe-bdad-488a619b34a1-0006194a
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,399691,dc86627d-cf12-49fe-bdad-488a619b34a1-0006194b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,14kW,399752,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00061988
c3eb294e-0df9-4107-b52c-69d74212011a,RevitElement,MechanicalSupplyAir4,400015,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00061a8f
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,401369,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00061fd9
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401399,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00061ff7
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401412,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062004
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,401413,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062005
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401424,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062010
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401446,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062026
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401454,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006202e
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401483,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006204b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401497,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062059
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401499,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006205b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401513,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062069
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401515,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006206b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401529,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062079
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401531,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006207b
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401615,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-000620cf
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401629,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-000620dd
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401631,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-000620df
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401645,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-000620ed
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,401648,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-000620f0
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,401681,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062111
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,401700,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-00062124
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401755,a8a821ee-9ca1-49ef-b79a-ff4afdc34f72-0006215b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,401770,9b244c6d-5e71-4c18-b520-d823434163be-0006216a
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,401771,9b244c6d-5e71-4c18-b520-d823434163be-0006216b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,401772,9b244c6d-5e71-4c18-b520-d823434163be-0006216c
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,401773,9b244c6d-5e71-4c18-b520-d823434163be-0006216d
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,401774,9b244c6d-5e71-4c18-b520-d823434163be-0006216e
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401776,9b244c6d-5e71-4c18-b520-d823434163be-00062170
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401777,9b244c6d-5e71-4c18-b520-d823434163be-00062171
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401778,9b244c6d-5e71-4c18-b520-d823434163be-00062172
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401779,9b244c6d-5e71-4c18-b520-d823434163be-00062173
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401781,9b244c6d-5e71-4c18-b520-d823434163be-00062175
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401782,9b244c6d-5e71-4c18-b520-d823434163be-00062176
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,401783,9b244c6d-5e71-4c18-b520-d823434163be-00062177
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,401785,9b244c6d-5e71-4c18-b520-d823434163be-00062179
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,401787,9b244c6d-5e71-4c18-b520-d823434163be-0006217b
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,11kW,401918,9b244c6d-5e71-4c18-b520-d823434163be-000621fe
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,402119,9b244c6d-5e71-4c18-b520-d823434163be-000622c7
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,402637,9b244c6d-5e71-4c18-b520-d823434163be-000624cd
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,402646,9b244c6d-5e71-4c18-b520-d823434163be-000624d6
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,402884,9b244c6d-5e71-4c18-b520-d823434163be-000625c4
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,402885,9b244c6d-5e71-4c18-b520-d823434163be-000625c5
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,402886,9b244c6d-5e71-4c18-b520-d823434163be-000625c6
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,402887,9b244c6d-5e71-4c18-b520-d823434163be-000625c7
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,402932,9b244c6d-5e71-4c18-b520-d823434163be-000625f4
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,402933,9b244c6d-5e71-4c18-b520-d823434163be-000625f5
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,7kW,402967,9b244c6d-5e71-4c18-b520-d823434163be-00062617
e3be3404-5cc4-4b77-ab77-338734fb8bf4,RevitElement,MechanicalSupplyAir5,403079,9b244c6d-5e71-4c18-b520-d823434163be-00062687
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403098,9b244c6d-5e71-4c18-b520-d823434163be-0006269a
c3eb294e-0df9-4107-b52c-69d74212011a,RevitMEPCurve,MiteredElbows/Taps,403100,9b244c6d-5e71-4c18-b520-d823434163be-0006269c
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403107,9b244c6d-5e71-4c18-b520-d823434163be-000626a3
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,403118,9b244c6d-5e71-4c18-b520-d823434163be-000626ae
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,403180,9b244c6d-5e71-4c18-b520-d823434163be-000626ec
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403284,9b244c6d-5e71-4c18-b520-d823434163be-00062754
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,403291,9b244c6d-5e71-4c18-b520-d823434163be-0006275b
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403292,9b244c6d-5e71-4c18-b520-d823434163be-0006275c
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,45Degree,403299,9b244c6d-5e71-4c18-b520-d823434163be-00062763
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,403301,9b244c6d-5e71-4c18-b520-d823434163be-00062765
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403348,9b244c6d-5e71-4c18-b520-d823434163be-00062794
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,403362,9b244c6d-5e71-4c18-b520-d823434163be-000627a2
4700ea31-ef9e-4513-a226-dd92e2c30087,RevitMEPCurve,MiteredElbows/Taps,403363,9b244c6d-5e71-4c18-b520-d823434163be-000627a3
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,Standard,403372,9b244c6d-5e71-4c18-b520-d823434163be-000627ac
c3eb294e-0df9-4107-b52c-69d74212011a,RevitComponent,450x200,403378,cf861f32-eaa5-4e67-885f-4c918314a895-000627b2
